GeneID,Entrez,Phylostrata
EXOC3L4,91828,8
EXOC4,60412,2
EXOC5,10640,2
EXOC6,54536,2
EXOC6B,23233,2
EXOC7,23265,2
EXOC8,149371,3
EXOG,9941,1
EXOSC1,51013,1
EXOSC10,5394,1
EXOSC2,23404,1
EXOSC3,51010,2
EXOSC4,54512,1
EXOSC5,56915,2
EXOSC6,118460,2
EXOSC7,23016,2
EXOSC8,11340,1
EXOSC9,5393,1
EXPH5,23086,10
EXT1,2131,2
EXT2,2132,2
EXTL1,2134,11
EXTL3,2137,4
EYA1,2138,2
EYA3,2140,6
EYA4,2070,2
EYS,346007,2
EZH2,2146,2
EZR,7430,3
F10,2159,8
F11,2160,2
F11R,50848,8
F12,2161,6
F13A1,2162,6
F13B,2165,9
F2,2147,5
F2R,2149,8
F2RL1,2150,8
F2RL2,2151,8
F2RL3,9002,8
F3,2152,8
F5,2153,4
F7,2155,8
F8,2157,4
F8A1,8263,4
F8A2,8263,4
F8A3,8263,4
F9,2158,4
FA2H,79152,1
FAAH,2166,1
FAAH2,158584,1
FABP1,2168,8
FABP12,646486,11
FABP2,2169,7
FABP3,2170,4
FABP4,2167,6
FABP5,2171,9
FABP6,2172,8
FABP7,2173,4
FABP9,646480,11
FADD,8772,8
FADS1,3992,2
FADS2,9415,2
FADS3,3995,2
FADS6,283985,5
FAF1,11124,4
FAF2,23197,2
FAH,2184,1
FAHD1,81889,1
FAHD2A,51011,1
FAHD2B,151313,1
FAIM,55179,4
FAIM2,23017,4
FAIM3,9214,11
FAM101A,144347,8
FAM101B,359845,6
FAM102A,399665,4
FAM102B,284611,6
FAM103A1,83640,6
FAM104A,84923,9
FAM104B,90736,14
FAM105A,54491,8
FAM105B,90268,6
FAM107A,11170,9
FAM107B,83641,5
FAM109A,144717,15
FAM109B,150368,4
FAM110A,83541,8
FAM110B,90362,8
FAM110C,642273,7
FAM110D,79927,9
FAM111B,374393,12
FAM114A1,92689,8
FAM115A,9747,1
FAM115C,285966,1
FAM117A,81558,8
FAM117B,150864,4
FAM118A,55007,10
FAM118B,79607,1
FAM120A,23196,5
FAM120AOS,158293,15
FAM120B,84498,8
FAM120C,54954,5
FAM122B,159090,5
FAM122C,159091,15
FAM124A,220108,4
FAM124B,79843,8
FAM126A,84668,4
FAM126B,285172,6
FAM127A,8933,12
FAM127C,441518,12
FAM129A,116496,8
FAM129B,64855,5
FAM129C,199786,10
FAM131A,131408,8
FAM131B,9715,8
FAM131C,348487,8
FAM132A,388581,4
FAM133A,286499,2
FAM133B,257415,2
FAM134A,79137,8
FAM134B,54463,8
FAM134C,162427,5
FAM135A,57579,2
FAM135B,51059,2
FAM136A,84908,2
FAM13A,10144,5
FAM13B,51306,5
FAM13C,220965,4
FAM149A,25854,4
FAM149B1,317662,8
FAM150A,389658,8
FAM150B,285016,8
FAM151A,338094,8
FAM151B,167555,2
FAM153B,202134,14
FAM154A,158297,5
FAM154B,283726,2
FAM155A,728215,5
FAM155B,27112,8
FAM159B,100132916,10
FAM160A1,729830,5
FAM160A2,84067,5
FAM160B1,57700,4
FAM160B2,64760,4
FAM161A,84140,2
FAM161B,145483,4
FAM162B,221303,9
FAM163A,148753,8
FAM163B,642968,8
FAM166A,401565,9
FAM166B,730112,4
FAM167A,83648,7
FAM167B,84734,8
FAM168A,23201,8
FAM168B,130074,8
FAM169A,26049,5
FAM169B,283777,8
FAM170B,170370,10
FAM171A1,221061,8
FAM171A2,284069,8
FAM171B,165215,8
FAM172A,83989,2
FAM173A,65990,1
FAM173B,134145,1
FAM174A,345757,5
FAM174B,400451,8
FAM175A,84142,4
FAM175B,23172,5
FAM177A1,283635,2
FAM177B,400823,10
FAM178A,55719,8
FAM178B,51252,5
FAM179A,165186,9
FAM179B,23116,2
FAM180A,389558,8
FAM180B,399888,11
FAM181A,90050,8
FAM181B,220382,5
FAM182B,548321,15
FAM183A,440585,2
FAM183B,000,2
FAM184A,79632,2
FAM184B,27146,8
FAM185A,222234,1
FAM186A,121006,11
FAM186B,84070,10
FAM187A,388389,7
FAM187B,148109,11
FAM188A,80013,2
FAM188B,84182,2
FAM189A1,23359,5
FAM189A2,9413,8
FAM192A,80011,2
FAM193A,8603,6
FAM194A,131831,4
FAM195A,84331,7
FAM195B,348262,8
FAM196B,100131897,9
FAM197Y1,000,16
FAM198A,729085,8
FAM198B,51313,8
FAM199X,139231,5
FAM19A1,407738,8
FAM19A2,338811,8
FAM19A3,284467,8
FAM19A4,151647,8
FAM200A,221786,12
FAM200B,285550,12
FAM203A,51236,2
FAM203B,728071,2
FAM204A,63877,5
FAM205A,259308,11
FAM206A,54942,2
FAM207A,85395,3
FAM208B,54906,9
FAM209A,200232,15
FAM209B,388799,10
FAM20B,9917,5
FAM20C,56975,6
FAM210A,125228,6
FAM210B,116151,2
FAM211A,388341,8
FAM211B,388886,8
FAM212A,389119,8
FAM212B,55924,8
FAM213A,84293,2
FAM213B,127281,2
FAM214A,56204,4
FAM216A,29902,5
FAM216B,144809,12
FAM217B,63939,10
FAM219A,203259,5
FAM219B,57184,4
FAM21A,55747,2
FAM21B,55747,2
FAM21D,000,2
FAM220A,84792,10
FAM221A,340277,2
FAM221B,392307,2
FAM222A,84915,8
FAM222B,55731,8
FAM227A,646851,4
FAM227B,196951,5
FAM228A,653140,13
FAM229B,619208,11
FAM231A,729574,15
FAM231D,644634,15
FAM24A,118670,13
FAM24B,196792,14
FAM25A,643161,10
FAM25B,643161,10
FAM25C,643161,10
FAM25G,414155,10
FAM26D,221301,6
FAM26E,254228,7
FAM26F,441168,6
FAM27A,000,15
FAM27B,000,15
FAM27C,000,15
FAM27E1,000,15
FAM27E2,000,15
FAM32A,26017,2
FAM35A,54537,4
FAM3A,60343,8
FAM3B,54097,6
FAM3C,10447,6
FAM3D,131177,7
FAM43A,131583,4
FAM43B,163933,8
FAM45A,404636,2
FAM46A,55603,4
FAM46B,115572,6
FAM46C,54855,4
FAM46D,169966,8
FAM47A,158724,5
FAM47B,170062,5
FAM47C,442444,5
FAM47E,100129583,4
FAM47E-STBD1,8987,11
FAM49A,81553,6
FAM50A,9130,2
FAM50B,26240,13
FAM53A,152877,4
FAM53B,9679,8
FAM53C,51307,8
FAM57B,83723,6
FAM58A,92002,4
FAM60A,58516,5
FAM63A,55793,2
FAM63B,54629,2
FAM64A,54478,8
FAM65A,79567,6
FAM65B,9750,6
FAM65C,140876,8
FAM69A,388650,8
FAM69B,138311,5
FAM69C,125704,5
FAM71A,149647,10
FAM71B,153745,12
FAM71C,196472,12
FAM71E2,284418,11
FAM71F1,84691,11
FAM71F2,346653,12
FAM72A,729533,3
FAM72B,653820,3
FAM72D,728833,3
FAM73A,374986,5
FAM76A,199870,2
FAM76B,143684,2
FAM78A,286336,4
FAM78B,149297,7
FAM81A,145773,4
FAM81B,153643,6
FAM83A,84985,9
FAM83B,222584,8
FAM83D,81610,8
FAM83E,54854,10
FAM83F,113828,8
FAM83G,644815,8
FAM83H,286077,8
FAM84B,157638,8
FAM86A,196483,2
FAM86B1,85002,2
FAM86B2,653333,2
FAM86C1,55199,15
FAM89A,375061,8
FAM89B,23625,6
FAM8A1,51439,4
FAM90A1,55138,12
FAM90A26,000,12
FAM91A1,157769,2
FAM92A1,137392,4
FAM96A,84191,4
FAM96B,51647,2
FAM98B,283742,2
FAM98C,147965,11
FAM9A,171482,14
FAM9B,171483,14
FAM9C,171484,14
FAN1,22909,2
FANCA,2175,5
FANCB,2187,4
FANCC,2176,8
FANCD2,2177,2
FANCE,2178,2
FANCF,2188,8
FANCG,2189,8
FANCI,55215,2
FANCL,55120,2
FANCM,57697,1
FAP,2191,3
FAR1,84188,2
FAR2,55711,2
FARP1,10160,5
FARP2,9855,5
FARS2,10667,2
FARSA,2193,1
FARSB,10056,1
FASLG,356,7
FASN,2194,1
FASTK,10922,8
FASTKD1,79675,6
FASTKD2,22868,7
FASTKD3,79072,4
FASTKD5,60493,8
FAT2,2196,4
FAT3,120114,4
FAT4,79633,4
FATE1,89885,12
FAU,2197,1
FAXC,84553,2
FAXDC2,10826,3
FBF1,85302,5
FBL,2091,1
FBLIM1,54751,8
FBLN1,2192,5
FBLN2,2199,5
FBLN5,10516,8
FBLN7,129804,8
FBN1,2200,2
FBN2,2201,2
FBN3,84467,2
FBP1,2203,1
FBP2,8789,1
FBRS,64319,10
FBRSL1,57666,6
FBXL12,54850,4
FBXL13,222235,2
FBXL14,144699,2
FBXL15,79176,4
FBXL16,146330,6
FBXL17,64839,5
FBXL19,54620,8
FBXL2,25827,2
FBXL20,84961,2
FBXL22,283807,2
FBXL3,26224,6
FBXL4,26235,5
FBXL5,26234,5
FBXL6,26233,2
FBXL7,23194,5
FBXL8,55336,5
FBXO10,26267,4
FBXO11,80204,2
FBXO15,201456,5
FBXO16,157574,6
FBXO18,84893,2
FBXO21,23014,3
FBXO22,26263,4
FBXO24,26261,7
FBXO25,26260,4
FBXO27,126433,11
FBXO28,23219,6
FBXO3,26273,1
FBXO30,84085,5
FBXO31,79791,4
FBXO33,254170,6
FBXO34,55030,8
FBXO36,130888,4
FBXO38,81545,8
FBXO39,162517,6
FBXO4,26272,5
FBXO40,51725,4
FBXO41,150726,4
FBXO42,54455,4
FBXO43,286151,4
FBXO45,200933,6
FBXO46,23403,7
FBXO47,494188,4
FBXO48,554251,4
FBXO5,26271,5
FBXO6,26270,6
FBXO7,25793,2
FBXO8,26269,5
FBXO9,26268,2
FBXW10,10517,4
FBXW11,23291,2
FBXW12,285231,12
FBXW4,6468,5
FBXW5,54461,5
FBXW7,55294,2
FBXW8,26259,4
FBXW9,84261,4
FCAMR,83953,10
FCAR,2204,12
FCER1A,2205,11
FCER1G,2207,8
FCER2,2208,6
FCF1,51077,1
FCGBP,8857,6
FCGR1A,2209,9
FCGR1B,2209,16
FCGR2A,2212,12
FCGR2B,2213,11
FCGR3A,2214,11
FCGR3B,2215,11
FCGRT,2217,11
FCHO1,23149,4
FCHO2,115548,4
FCHSD2,9873,2
FCN3,8547,7
FCRL1,115350,12
FCRL3,115352,11
FCRL4,83417,11
FCRL5,83416,11
FCRL6,343413,12
FCRLA,84824,12
FCRLB,127943,10
FDCSP,260436,13
FDFT1,2222,1
FDPS,2224,1
FDX1,2230,1
FDX1L,112812,1
FDXR,2232,1
FECH,2235,1
FEM1A,55527,4
FEM1B,10116,5
FEM1C,56929,4
FEN1,2237,1
FER,2241,6
FER1L6,654463,2
FERD3L,222894,4
FERMT1,55612,4
FERMT2,10979,4
FERMT3,83706,4
FES,2242,6
FETUB,26998,6
FEV,54738,6
FEZ1,9638,8
FEZ2,9637,4
FEZF1,389549,4
FEZF2,55079,4
FFAR1,2864,11
FFAR2,2867,8
FFAR3,2865,8
FFAR4,338557,6
FGA,2243,8
FGB,2244,8
FGD1,2245,2
FGD2,221472,11
FGD3,89846,2
FGD4,121512,2
FGD5,152273,8
FGD6,55785,2
FGF1,2246,5
FGF10,2255,5
FGF11,2256,8
FGF12,2257,8
FGF13,2258,7
FGF14,2259,8
FGF17,8822,5
FGF18,8817,8
FGF19,9965,8
FGF2,2247,8
FGF20,26281,8
FGF21,26291,8
FGF22,27006,8
FGF23,8074,8
FGF3,2248,8
FGF4,2249,8
FGF5,2250,6
FGF6,2251,8
FGF7,2252,8
FGF8,2253,8
FGF9,2254,6
FGFBP1,9982,8
FGFBP2,83888,8
FGFBP3,143282,12
FGFR1,2260,5
FGFR1OP,11116,2
FGFR1OP2,26127,4
FGFR2,2263,5
FGFRL1,53834,4
FGG,2266,7
FGGY,55277,1
FGL2,10875,6
FGR,2268,2
FH,2271,1
FHAD1,114827,5
FHDC1,85462,3
FHIT,2272,1
FHL1,2273,8
FHL2,2274,5
FHL3,2275,6
FHL5,9457,9
FHOD1,29109,4
FHOD3,80206,4
FIBCD1,84929,2
FIBIN,387758,8
FIBP,9158,2
FICD,11153,1
FIG4,9896,2
FIGF,2277,8
FIGLA,344018,7
FIGN,55137,8
FIGNL1,63979,1
FILIP1,27145,7
FILIP1L,11259,7
FIP1L1,81608,2
FITM1,161247,8
FITM2,128486,3
FIZ1,84922,12
FJX1,24147,6
FKBP10,60681,6
FKBP11,51303,8
FKBP14,55033,2
FKBP15,23307,2
FKBP1B,2281,1
FKBP2,2286,1
FKBP3,2287,2
FKBP4,2288,1
FKBP5,2289,1
FKBP6,8468,5
FKBP8,23770,2
FKBP9,11328,6
FKBPL,63943,12
FKRP,79147,4
FKSG52,000,15
FKTN,2218,1
FLAD1,80308,2
FLCN,201163,3
FLG,2312,2
FLG2,388698,2
FLI1,2313,4
FLII,2314,4
FLJ27365,000,15
FLNB,2317,2
FLNC,2318,2
FLOT1,10211,1
FLOT2,2319,4
FLRT1,23769,8
FLRT2,23768,8
FLRT3,23767,8
FLT1,2321,6
FLT3,2322,8
FLT3LG,2323,10
FLT4,2324,6
FLVCR1,28982,2
FLVCR2,55640,2
FLYWCH1,84256,6
FLYWCH2,114984,12
FMNL1,752,3
FMNL3,91010,3
FMO1,2326,1
FMO2,2327,1
FMO3,2328,1
FMO4,2329,9
FMO5,2330,1
FMO6P,000,1
FMOD,2331,8
FMR1,2332,5
FMR1NB,158521,12
FN1,2335,8
FN3K,64122,9
FN3KRP,79672,1
FNBP1L,54874,2
FNBP4,23360,4
FNDC1,84624,8
FNDC3A,22862,2
FNDC3B,64778,2
FNDC4,64838,8
FNDC7,163479,8
FNDC8,54752,12
FNDC9,408263,9
FNIP1,96459,4
FNIP2,57600,4
FNTA,2339,2
FOCAD,54914,4
FOLH1,2346,2
FOLR1,2348,4
FOLR2,2350,4
FOLR4,390243,11
FOPNL,123811,2
FOS,2353,8
FOSB,2354,6
FOSL1,8061,5
FOSL2,2355,8
FOXA1,3169,6
FOXA3,3171,3
FOXB1,27023,4
FOXB2,442425,6
FOXC1,2296,4
FOXC2,2303,4
FOXD2,2306,4
FOXD3,27022,4
FOXD4,2298,10
FOXD4L1,200350,10
FOXD4L2,349334,10
FOXD4L3,286380,10
FOXD4L4,349334,10
FOXD4L5,653427,10
FOXD4L6,653404,10
FOXE1,2304,8
FOXE3,2301,4
FOXF1,2294,8
FOXF2,2295,4
FOXG1,2290,4
FOXH1,8928,8
FOXI1,2299,3
FOXI2,399823,7
FOXJ1,2302,3
FOXJ2,55810,9
FOXJ3,22887,3
FOXK1,221937,3
FOXK2,3607,3
FOXL1,2300,5
FOXL2,668,5
FOXM1,2305,7
FOXN1,8456,8
FOXN2,3344,8
FOXN3,1112,4
FOXN4,121643,4
FOXO1,2308,6
FOXO3,2309,4
FOXO6,100132074,5
FOXP1,27086,4
FOXP2,93986,4
FOXP3,50943,10
FOXP4,116113,4
FOXQ1,94234,4
FOXR1,283150,8
FOXRED1,55572,1
FOXRED2,80020,4
FOXS1,2307,9
FP15737,000,15
FPGS,2356,1
FPR1,2357,13
FPR2,2358,10
FPR3,2359,10
FRA10AC1,118924,2
FRAS1,80144,5
FRAT1,10023,13
FRAT2,23401,8
FREM1,158326,5
FREM2,341640,5
FREM3,166752,5
FRG1,2483,3
FRG2,448831,12
FRG2B,441581,12
FRG2C,651959,16
FRMD1,79981,12
FRMD3,257019,5
FRMD4A,55691,4
FRMD4B,23150,4
FRMD5,84978,5
FRMD6,122786,6
FRMD7,90167,8
FRMD8,83786,5
FRMPD1,22844,4
FRMPD2,143162,5
FRMPD3,84443,8
FRRS1,391059,2
FRS2,10818,6
FRS3,10817,6
FRY,10129,2
FRYL,285527,2
FRZB,2487,4
FSBP,100861412,9
FSCB,84075,2
FSCN1,6624,5
FSCN2,25794,5
FSCN3,29999,10
FSD1,79187,8
FSD1L,83856,7
FSD2,123722,8
FSHB,2488,8
FSHR,2492,4
FSIP1,161835,4
FSIP2,401024,10
FST,10468,4
FSTL1,11167,5
FSTL3,10272,8
FSTL4,23105,5
FSTL5,56884,5
FTCD,10841,1
FTH1,2495,1
FTHL17,53940,14
FTL,2512,11
FTMT,94033,2
FTO,79068,2
FTSJ1,24140,1
FTSJ2,29960,1
FTSJ3,117246,1
FUBP1,8880,2
FUCA1,2517,1
FUCA2,2519,1
FUK,197258,1
FUNDC1,139341,1
FUOM,282969,1
FURIN,5045,2
FUS,2521,2
FUT1,2523,11
FUT11,170384,5
FUT2,2524,6
FUT3,2525,2
FUT4,2526,2
FUT5,2527,2
FUT7,2529,8
FUT8,2530,4
FUT9,10690,2
FUZ,80199,4
FXN,2395,1
FXR1,8087,5
FXR2,9513,5
FXYD1,5348,8
FXYD3,5349,10
FXYD5,53827,8
FXYD6,53826,8
FYCO1,79443,6
FYN,2534,2
FYTTD1,84248,8
FZD1,8321,4
FZD10,11211,5
FZD2,2535,4
FZD3,7976,7
FZD5,7855,5
FZD6,8323,7
FZD7,8324,4
FZD8,8325,5
FZD9,8326,5
FZR1,51343,2
G0S2,50486,8
G2E3,55632,5
G3BP1,10146,2
G3BP2,9908,2
G6PC,2538,5
G6PC2,57818,5
G6PC3,92579,8
GAA,2548,2
GAB1,2549,5
GAB2,9846,8
GAB3,139716,8
GAB4,128954,15
GABARAP,11337,2
GABARAPL2,11345,2
GABARAPL3,000,2
GABBR1,2550,4
GABBR2,9568,4
GABPA,2551,4
GABPB1,2553,6
GABPB2,126626,2
GABRA1,2554,6
GABRA2,2555,6
GABRA3,2556,6
GABRA4,2557,6
GABRA5,2558,6
GABRA6,2559,6
GABRB1,2560,5
GABRB2,2561,5
GABRB3,2562,5
GABRD,2563,8
GABRE,2564,12
GABRG1,2565,6
GABRG2,2566,6
GABRG3,2567,6
GABRQ,000,12
GABRR1,2569,5
GABRR2,2570,5
GAD1,2571,1
GAD2,2572,1
GADD45A,1647,6
GADD45B,4616,6
GADD45G,10912,6
GADD45GIP1,90480,6
GADL1,339896,1
GAGE10,643832,14
GAGE12D,729422,14
GAGE12E,729422,14
GAGE12J,2576,14
GAGE2A,2574,14
GAGE2B,2574,14
GAK,2580,4
GAL,51083,7
GAL3ST1,9514,5
GAL3ST2,64090,8
GAL3ST3,89792,8
GAL3ST4,79690,11
GALC,2581,4
GALK1,2584,1
GALK2,2585,2
GALM,130589,1
GALNS,2588,1
GALNT1,2589,2
GALNT10,55568,6
GALNT11,63917,5
GALNT12,79695,8
GALNT14,79623,8
GALNT15,117248,8
GALNT16,57452,8
GALNT18,374378,8
GALNT2,2590,4
GALNT3,2591,5
GALNT5,11227,8
GALNT6,11226,5
GALNT7,51809,5
GALNT8,26290,8
GALNT9,50614,8
GALNTL5,168391,12
GALP,85569,13
GALR1,2587,8
GALR2,8811,4
GALR3,8484,9
GALT,2592,1
GAMT,2593,5
GANAB,23193,1
GANC,2595,1
GAP43,2596,8
GAPDH,2597,1
GAPDHS,26330,1
GAPT,202309,11
GAPVD1,26130,2
GAR1,54433,2
GAREM,64762,7
GARNL3,84253,2
GARS,2617,1
GART,2618,1
GAS1,2619,5
GAS2,2620,5
GAS2L2,246176,4
GAS2L3,283431,8
GAS6,2621,8
GAS7,8522,7
GAS8,2622,2
GAST,2520,11
GATA1,2623,6
GATA2,2624,6
GATA3,2625,2
GATA4,2626,2
GATA5,140628,2
GATA6,2627,2
GATAD1,57798,4
GATAD2A,54815,6
GATAD2B,57459,4
GATC,283459,4
GATS,352954,1
GATSL1,000,8
GATSL3,652968,5
GBA,2629,2
GBA2,57704,1
GBAS,2631,1
GBE1,2632,1
GBF1,8729,2
GBGT1,26301,8
GBP1,2633,2
GBP2,2634,2
GBP3,2635,2
GBP4,115361,2
GBP5,115362,2
GBP6,163351,2
GBP7,388646,2
GBX1,2636,5
GBX2,2637,6
GC,2638,9
GCA,25801,4
GCAT,23464,1
GCC1,79571,4
GCC2,9648,6
GCDH,2639,1
GCFC2,6936,9
GCGR,2642,8
GCH1,2643,1
GCHFR,2644,5
GCK,2645,2
GCKR,2646,1
GCLC,2729,2
GCLM,2730,3
GCM1,8521,9
GCM2,9247,5
GCN1L1,10985,2
GCNT1,2650,4
GCNT2,2651,9
GCNT3,9245,4
GCNT4,51301,8
GCNT7,140687,8
GCOM1,145781,8
GCSAM,257144,12
GCSAML,148823,11
GCSH,2653,1
GDA,9615,1
GDAP1,54332,2
GDAP1L1,78997,8
GDAP2,54834,2
GDE1,51573,1
GDF1,2657,10
GDF10,2662,8
GDF11,10220,5
GDF15,9518,8
GDF2,2658,8
GDF3,9573,8
GDF5,8200,8
GDF5OS,000,13
GDF6,392255,5
GDF7,151449,8
GDF9,2661,8
GDI1,2664,2
GDNF,2668,8
GDPD1,284161,1
GDPD2,54857,2
GDPD3,79153,8
GDPD4,220032,8
GDPD5,81544,7
GEM,2669,9
GEMIN2,8487,2
GEMIN4,50628,8
GEMIN5,25929,2
GEMIN6,79833,4
GEN1,348654,2
GET4,51608,2
GFAP,2670,7
GFER,2671,2
GFI1,2672,4
GFI1B,8328,4
GFM1,85476,1
GFM2,84340,1
GFOD1,54438,2
GFOD2,81577,2
GFPT1,2673,1
GFPT2,9945,1
GFRA1,2674,6
GFRA3,2676,8
GFRA4,64096,12
GFRAL,389400,8
GGA1,26088,2
GGA2,23062,9
GGA3,23163,2
GGACT,87769,1
GGCT,79017,1
GGCX,2677,4
GGH,8836,2
GGN,199720,11
GGNBP1,000,11
GGNBP2,79893,2
GGPS1,9453,1
GGT1,2678,1
GGT5,2687,8
GGT7,2686,1
GGTLC1,92086,15
GH2,2689,15
GHDC,84514,2
GHR,2690,8
GHRH,2691,8
GHRHR,2692,8
GHRL,51738,8
GHSR,2693,6
GID4,79018,2
GID8,54994,2
GIF,2694,4
GIGYF1,64599,4
GIGYF2,26058,4
GIMAP1,170575,8
GIMAP2,26157,12
GIMAP4,55303,2
GIMAP7,168537,2
GIMAP8,155038,8
GIN1,54826,3
GINM1,116254,8
GINS1,9837,2
GINS2,51659,2
GINS3,64785,2
GINS4,84296,2
GIP,2695,8
GIPC2,54810,4
GIPC3,126326,4
GIPR,2696,8
GIT1,28964,4
GIT2,9815,4
GJA1,2697,8
GJA10,84694,8
GJA3,2700,6
GJA4,2701,9
GJA5,2702,8
GJA8,2703,8
GJA9,81025,8
GJB1,2705,8
GJB2,2706,7
GJB3,2707,8
GJB4,127534,8
GJB5,2709,9
GJB6,10804,8
GJB7,375519,8
GJC1,10052,8
GJC2,57165,8
GJC3,349149,12
GJD2,57369,7
GJD3,125111,8
GJD4,219770,8
GK2,2712,1
GK5,256356,1
GKAP1,80318,5
GKN1,56287,9
GKN2,200504,9
GLA,2717,2
GLB1,2720,1
GLB1L,79411,1
GLB1L2,89944,1
GLCCI1,113263,5
GLCE,26035,1
GLDC,2731,1
GLDN,342035,8
GLE1,2733,2
GLG1,2734,2
GLI1,2735,5
GLI2,2736,5
GLI3,2737,5
GLIPR1,11010,7
GLIPR1L1,256710,2
GLIPR1L2,144321,9
GLIPR2,152007,2
GLIS1,148979,8
GLIS2,84662,5
GLMN,11146,4
GLO1,2739,1
GLP1R,2740,7
GLRA1,2741,5
GLRA2,2742,5
GLRA3,8001,5
GLRA4,441509,5
GLRB,2743,8
GLRX,2745,1
GLRX2,51022,1
GLRX3,10539,2
GLRX5,51218,1
GLS,2744,1
GLS2,27165,1
GLT1D1,144423,1
GLT6D1,360203,12
GLT8D1,55830,6
GLT8D2,83468,2
GLTP,51228,2
GLTPD1,80772,2
GLTPD2,388323,11
GLTSCR1,29998,8
GLTSCR1L,23506,7
GLTSCR2,29997,2
GLUD1,2746,1
GLUD2,2747,1
GLUL,2752,1
GLYAT,10249,6
GLYATL1,92292,14
GLYATL2,219970,6
GLYCTK,132158,1
GLYR1,84656,1
GM2A,2760,2
GMCL1,64395,4
GMDS,2762,1
GMEB2,26205,8
GMFG,9535,2
GMIP,51291,8
GML,2765,12
GMNC,647309,8
GMNN,51053,6
GMPPA,29926,2
GMPPB,29925,1
GMPR,2766,1
GMPR2,51292,1
GMPS,8833,1
GNA11,2767,4
GNA12,2768,4
GNA13,10672,4
GNA14,9630,4
GNA15,2769,8
GNAI1,2770,2
GNAI2,2771,2
GNAI3,2773,2
GNAL,2774,4
GNAO1,2775,2
GNAQ,2776,4
GNAS,2778,4
GNAT2,2780,2
GNAT3,346562,2
GNAZ,2781,8
GNB1,2782,2
GNB1L,54584,2
GNB2,2783,2
GNB2L1,10399,2
GNB3,2784,9
GNB4,59345,2
GNB5,10681,4
GNE,10020,1
GNG10,2790,8
GNG11,2791,9
GNG12,55970,5
GNG13,51764,4
GNG2,54331,6
GNG3,2785,8
GNG4,2786,8
GNG5,2787,8
GNG5P2,000,15
GNG7,2788,5
GNG8,94235,5
GNGT1,2792,8
GNGT2,2793,8
GNL1,2794,2
GNL2,29889,1
GNL3,26354,1
GNL3L,54552,1
GNLY,10578,10
GNMT,27232,1
GNPAT,8443,1
GNPDA1,10007,1
GNPDA2,132789,1
GNPNAT1,64841,1
GNPTAB,79158,2
GNPTG,84572,4
GNRH1,2796,9
GNRH2,2797,14
GNRHR,2798,6
GNS,2799,1
GOLGA1,2800,6
GOLGA2,2801,4
GOLGA3,2802,6
GOLGA4,2803,1
GOLGA5,9950,2
GOLGA6A,55889,14
GOLGA6B,55889,14
GOLGA6C,653641,14
GOLGA6L1,283767,15
GOLGA6L10,643707,14
GOLGA6L2,283685,14
GOLGA6L20,440295,14
GOLGA6L4,000,14
GOLGA6L6,727832,2
GOLGA6L9,440295,14
GOLGA7B,401647,2
GOLGA8A,23015,14
GOLGA8B,23015,14
GOLGA8I,283796,14
GOLGA8J,653073,14
GOLGA8N,643699,15
GOLGA8O,728047,15
GOLGA8Q,000,15
GOLGA8R,101059918,14
GOLGB1,2804,1
GOLIM4,27333,5
GOLPH3,64083,3
GOLT1A,127845,11
GOLT1B,51026,2
GON4L,54856,4
GOPC,57120,4
GORAB,92344,2
GORASP1,64689,2
GORASP2,26003,2
GOSR1,9527,2
GOSR2,9570,2
GOT1,2805,1
GOT1L1,137362,10
GOT2,2806,1
GP1BA,2811,8
GP1BB,2812,8
GP2,2813,4
GP5,2814,8
GP6,51206,9
GP9,2815,8
GPA33,10223,8
GPAA1,8733,2
GPALPP1,55425,2
GPAM,57678,5
GPANK1,7918,2
GPATCH1,55094,2
GPATCH2,55105,5
GPATCH2L,55668,6
GPATCH3,63906,4
GPBP1,65056,4
GPBP1L1,60313,8
GPC1,2817,4
GPC2,221914,10
GPC3,2719,5
GPC4,2239,5
GPC5,2262,4
GPC6,10082,5
GPCPD1,56261,2
GPD1,2819,1
GPD1L,23171,1
GPD2,2820,1
GPHA2,170589,6
GPHN,10243,1
GPI,2821,1
GPIHBP1,338328,10
GPKOW,27238,2
GPLD1,2822,5
GPM6A,2823,6
GPM6B,2824,7
GPN1,11321,1
GPN2,54707,2
GPN3,51184,1
GPR1,2825,8
GPR101,83550,8
GPR107,57720,2
GPR108,56927,2
GPR111,222611,9
GPR112,139378,8
GPR113,165082,10
GPR115,221393,9
GPR119,139760,8
GPR12,2835,8
GPR124,25960,4
GPR125,166647,4
GPR126,57211,8
GPR128,84873,7
GPR132,29933,8
GPR133,283383,4
GPR137,56834,11
GPR137B,7107,2
GPR137C,283554,8
GPR139,124274,6
GPR141,353345,8
GPR143,4935,4
GPR144,000,8
GPR146,115330,8
GPR148,344561,8
GPR149,344758,8
GPR15,2838,9
GPR150,285601,11
GPR151,134391,8
GPR152,390212,11
GPR153,387509,8
GPR155,151556,1
GPR156,165829,8
GPR157,80045,2
GPR158,57512,5
GPR160,26996,8
GPR161,23432,4
GPR17,2840,8
GPR171,29909,8
GPR173,54328,4
GPR174,84636,8
GPR176,11245,8
GPR18,2841,8
GPR180,160897,2
GPR182,11318,8
GPR183,1880,8
GPR19,2842,5
GPR20,2843,8
GPR22,2845,5
GPR25,2848,8
GPR26,2849,8
GPR27,2850,8
GPR3,2827,10
GPR31,2853,11
GPR32,2854,12
GPR34,2857,8
GPR35,2859,8
